2022-12-09 15:11:02.678379,172.173.248.230,20,Upload,316af562-0daf-4db7-84f6-6f995df59aa2,34460647.pdf,1670623823.9819806,1670623862.6783798,38.696399211883545,TRANSFER COMPLETED
2022-12-09 15:12:03.782012,172.173.248.230,20,Upload,28c9a0b3-b3bf-4425-b310-62f7afe1e31d,34460647.pdf,1670623884.6276717,1670623923.7664983,39.13882660865784,TRANSFER COMPLETED
2022-12-09 15:13:18.481917,172.173.248.230,20,Upload,90725a4d-20e7-4403-af8d-998e60157719,34460647.pdf,1670623953.5879161,1670623998.4819176,44.894001483917236,TRANSFER COMPLETED
2022-12-09 16:41:52.148250,172.173.248.230,20,Upload,c41a29e4-cc74-4148-8530-170cfdc21063,sample.py,1670629311.99236,1670629312.1482506,0.15589046478271484,TRANSFER COMPLETED
2022-12-09 16:45:39.721422,172.173.248.230,20,Upload,7e754857-f395-43f6-8de5-8c5e7c845b31,sample.py,1670629539.5712328,1670629539.7057815,0.13454866409301758,TRANSFER COMPLETED
2022-12-09 16:46:57.069564,172.173.248.230,20,Upload,7cb15fc5-3f0d-4aa0-875c-2cb412e696ca,README.md,1670629616.8722525,1670629617.0695643,0.1973118782043457,TRANSFER COMPLETED
2022-12-09 16:57:35.447799,172.173.248.230,20,Download,7e754857-f395-43f6-8de5-8c5e7c845b31,sample.py,1670630255.2964625,1670630255.368457,0.07199454307556152,TRANSFER COMPLETED
2022-12-09 16:58:02.292736,172.173.248.230,20,Download,7e754857-f395-43f6-8de5-8c5e7c845b31,sample.py,1670630282.1495812,1670630282.2216759,0.07209467887878418,TRANSFER COMPLETED
2022-12-09 16:59:42.414759,172.173.248.230,20,Upload,f499b036-421c-47ee-827a-5df53c35b697,README.md,1670630382.2264678,1670630382.3934708,0.16700291633605957,TRANSFER COMPLETED
2022-12-09 17:00:02.306856,172.173.248.230,20,Upload,f499b036-421c-47ee-827a-5df53c35b697,34460647.pdf,1670630382.670565,1670630402.3068562,19.63629126548767,TRANSFER COMPLETED
2022-12-09 17:00:05.169001,172.173.248.230,20,Upload,f499b036-421c-47ee-827a-5df53c35b697,Test.pdf,1670630402.5724583,1670630405.1690016,2.596543312072754,TRANSFER COMPLETED
2022-12-09 17:00:05.611491,172.173.248.230,20,Upload,f499b036-421c-47ee-827a-5df53c35b697,Linux.rdp,1670630405.4597988,1670630405.6114917,0.15169286727905273,TRANSFER COMPLETED
2022-12-09 17:00:06.058596,172.173.248.230,20,Upload,f499b036-421c-47ee-827a-5df53c35b697,1.png,1670630405.8700666,1670630406.0585964,0.18852972984313965,TRANSFER COMPLETED
2022-12-09 17:00:06.464742,172.173.248.230,20,Upload,f499b036-421c-47ee-827a-5df53c35b697,sample.py,1670630406.3152347,1670630406.4566858,0.14145112037658691,TRANSFER COMPLETED
2022-12-09 17:00:41.163198,172.173.248.230,20,Download,f499b036-421c-47ee-827a-5df53c35b697,Test.pdf,1670630436.372275,1670630441.0957675,4.723492383956909,TRANSFER COMPLETED
2022-12-09 17:00:41.569760,172.173.248.230,20,Download,f499b036-421c-47ee-827a-5df53c35b697,1.png,1670630441.426569,1670630441.4986722,0.07210326194763184,TRANSFER COMPLETED
2022-12-09 17:00:41.965257,172.173.248.230,20,Download,f499b036-421c-47ee-827a-5df53c35b697,sample.py,1670630441.8106985,1670630441.8907418,0.08004331588745117,TRANSFER COMPLETED
2022-12-09 17:00:42.362575,172.173.248.230,20,Download,f499b036-421c-47ee-827a-5df53c35b697,README.md,1670630442.2143898,1670630442.2942622,0.07987236976623535,TRANSFER COMPLETED
2022-12-09 17:00:42.756162,172.173.248.230,20,Download,f499b036-421c-47ee-827a-5df53c35b697,Linux.rdp,1670630442.6166627,1670630442.6886532,0.0719904899597168,TRANSFER COMPLETED
2022-12-11 19:20:19.922463,172.173.248.230,20,Upload,42098c74-d7aa-448a-875f-650b76613c79,sample.py,1670811619.7476783,1670811619.9214594,0.173781156539917,TRANSFER COMPLETED
2022-12-11 20:11:34.599169,172.173.248.230,20,Upload,135a194e-8c93-42ca-97a3-1a0b3cfd97f0,sample.py,1670814694.4231288,1670814694.5991695,0.1760406494140625,TRANSFER COMPLETED
2022-12-11 20:13:11.622656,172.173.248.230,20,Download,135a194e-8c93-42ca-97a3-1a0b3cfd97f0,sample.py,1670814791.4604845,1670814791.5424826,0.08199810981750488,TRANSFER COMPLETED
